lat,lng,state,name,address,phone,email,website,contact_person,evitp_listing_url,source,scraped_at
33.550684,-84.333272,georgia,"Envision Electric, LLC","7458 Mount Zion Boulevard, Jonesboro, GA, 0326, 3USA",4045878263,envisionelectric@bellsouth.net,https://envisionelectricllc.com/,Sulamond Atkins,https://evitp.org/georgia/listing/envision-electric-llc,evitp.org,2026-08-31
33.985163,-84.535118,georgia,EV Geeks,"1655 Canton Road, Marietta, GA, 30066, USA",6783256060,info@ev-geeks.com,https://ev-geeks.com/,Ali Shallouf,https://evitp.org/georgia/listing/ev-geeks,evitp.org,2026-08-31
32.165622,-82.900075,georgia,"Garnet Electric Co., Inc.","Georgia, USA",12563814062,jskipworth@garnetelectric.com,http://garnetelectric.com/,Jerrold Skipworth,https://evitp.org/georgia/listing/garnet-electric-co-inc,evitp.org,2026-08-31
33.953322,-84.135186,georgia,"Georgia Electric, LLC","2180 Satellite Blvd NW suite 400, Duluth, GA, 30097, USA",7707650505,info@ga-electric.com,https://ga-electric.com/,Robert Obregon,https://evitp.org/georgia/listing/georgia-electric-llc,evitp.org,2026-08-31
32.758263,-83.919178,georgia,Georgia Premier Electrical,"4175 Causey Road, Lizella, GA 31052, USA",4783618671,,,Tyler Carter,https://evitp.org/georgia/listing/georgia-premier-electrical,evitp.org,2026-08-31
34.304049,-83.825724,georgia,"Indigo Energy Partners, LLC","P.O. Box 2535, Gainsville, GA 30503-2535, USA",3254288460,,https://www.indigoenergy.com/,Roger Jackson,https://evitp.org/georgia/listing/indigo-energy-partners-llc,evitp.org,2026-08-31
33.822835,-84.490015,georgia,"Inglett & Stubbs, LLC","5200 Riverview Road Southeast, Mableton, GA, 30126, USA",4046672526,gpirot@inglett-stubbs.com,https://www.inglett-stubbs.com/,Bill Elder,https://evitp.org/georgia/listing/inglett-stubbs-llc,evitp.org,2026-08-31
32.165622,-82.900075,georgia,"Iteris, Inc.","Georgia, USA",6576528288,bakerley@iteris.com,https://www.iteris.com/,Brian Akerley,https://evitp.org/georgia/listing/iteris-inc,evitp.org,2026-08-31
33.842367,-84.108571,georgia,"J. Ranck Electric, Inc","Georgia, USA",19312074354,swalker@jranck.com,https://www.jranck.com/,Scott Walker,https://evitp.org/georgia/listing/j-ranck-electric-inc,evitp.org,2026-08-31
33.445559,-84.187256,georgia,"Jayson Taylor Electric, LLC","593 Emporia Loop, McDonough, GA 30253, USA",4047350599,justintaylor0@yahoo.com,,Justin Taylor,https://evitp.org/georgia/listing/jayson-taylor-electric-llc,evitp.org,2026-08-31
32.165622,-82.900075,georgia,KEI Electric,"Georgia, USA",2693722035,fletcherleet@keiecm.com,http://keiecm.com/,Fletcher Leet,https://evitp.org/georgia/listing/kei-electric,evitp.org,2026-08-31
33.774351,-84.384875,georgia,Lit Electrical Consultants,"730 Peachtree Street, Atlanta, GA, 30308 USA",4044936741,robert@litelectricalconsultants.com,https://www.litelectricalconsultants.com/,Robert Williamson,https://evitp.org/georgia/listing/lit-electrical-consultants,evitp.org,2026-08-31
33.929531,-84.4969,georgia,Miller Electric Company,"805 Franklin Court Suite E. Atlanta, GA, 30067 USA",9048324423,mhall@mecojax.com,https://www.mecojax.com/,Mike Hall,https://evitp.org/georgia/listing/miller-electric-company,evitp.org,2026-08-31
33.552075,-84.584486,georgia,"Miller Electrical Services, Inc.","199B Fairburn Industrial Boulevard, Fairburn,  GA 30213, USA",3045504218,Wmcclure@millerelectrical.net,https://millerelectrical.net/,Will McClure,https://evitp.org/georgia/listing/miller-electrical-services-inc,evitp.org,2026-08-31
34.259184,-85.171975,georgia,"Miller Electrical Services, Inc.","24 Bale Street, Rome, GA, U30165, SA",13045504218,Wmcclure@millerelectrical.net,https://millerelectrical.net/,Will McClure,https://evitp.org/georgia/listing/miller-electrical-services-inc-1,evitp.org,2026-08-31
32.181372,-81.231252,georgia,New River Electrical Corporation,"Georgia, USA",5405267501,ahartsfield@nrec.net,https://www.newriverelectrical.com/,Jonathan Aaron Hartsfield,https://evitp.org/georgia/listing/new-river-electrical-corporation,evitp.org,2026-08-31
33.685665,-84.459168,georgia,"Opp Enterprise, Inc.","2556 Lancaster Drive, Atlanta, GA. 30344, USA",4042725272,,https://www.oppenterprise.com/,Vernon E. Crayton III,https://evitp.org/georgia/listing/opp-enterprise-inc,evitp.org,2026-08-31
33.718513,-85.146619,georgia,Optiva Lighting and Electrical Services,"202 Carrollton St, Bremen, GA, 30110, USA",4048897449,michael@optivalighting.com,https://www.optivalighting.com/,Michael Wilborn,https://evitp.org/georgia/listing/optiva-lighting-and-electrical-services,evitp.org,2026-08-31
32.165622,-82.900075,georgia,Parsons Electric,"Georgia, USA",17635287670,brad.bacon@pecsolutions.com,https://www.pecsolutions.com/,Brad Bacon,https://evitp.org/georgia/listing/parsons-electric,evitp.org,2026-08-31
34.024477,-84.582224,georgia,Premier Electrical Solutions,"1055 Big Shanty Road SE, Atlanta, GA 30339, USA",2032574776,glen@pesatl.com,https://pesatl.com/,Glen Liscinsky,https://evitp.org/georgia/listing/premier-electrical-solutions,evitp.org,2026-08-31
34.216554,-83.873174,georgia,"Prime Power Solutions, Inc.","3617 Southland Drive Suite A, Flowery Branch, GA, 30542, USA",7069705548,eshaffer@primeretailservices.com,https://primeretailservices.com/,Robert E. Shaffer,https://evitp.org/georgia/listing/prime-power-solutions-inc,evitp.org,2026-08-31
33.753563,-84.407208,georgia,Sargent Electric Company,"Atlanta, GA, USA",4123947600,info@sargentelectric.com,https://www.sargentelectric.com/,Tim Snyder,https://evitp.org/georgia/listing/sargent-electric-company,evitp.org,2026-08-31
33.748752,-84.387685,georgia,SG Energy Solutions,"Atlanta, GA, USA",3134028816,dsiders@sgenergysolutions.com,https://www.sg-solutionsgroup.com/,Desmen Siders,https://evitp.org/georgia/listing/sg-energy-solutions,evitp.org,2026-08-31
32.165622,-82.900075,georgia,"Shambaugh and Son, L.P.","Georgia, USA",12604877846,dhearld@shambaugh.com,https://shambaugh.com/,Douglas M. Hearld,https://evitp.org/georgia/listing/shambaugh-and-son-l-p,evitp.org,2026-08-31
33.760532,-84.387234,georgia,Southeast Electrical Contractor,"235 Peachtree Str.  NE Ste 400, Atlanta, GA. 30303, USA",6789534685,,,Tony Chalmers,https://evitp.org/georgia/listing/southeast-electrical-contractor,evitp.org,2026-08-31
33.657433,-84.473087,georgia,"TDIR, Inc.","3589 Herschel Road, Atlanta, GA 30337, USA",8434018423,info@tdirinc.com,https://tdirinc.com/,,https://evitp.org/georgia/listing/tdir-inc,evitp.org,2026-08-31
32.157435,-82.907123,georgia,The Oscar W. Larson Company,"Georgia, USA",8103974757,justin.spence@owlservices.com,https://www.larsonco.com/,Justin Spence,https://evitp.org/georgia/listing/the-oscar-w-larson-company,evitp.org,2026-08-31
32.165622,-82.900075,georgia,The State Group Industrial (USA) Limited,"Georgia, USA",5869921572,Michigan.estimating@stategroup.com,https://stategroup.com/,Gino Robinet – Statewide Coordinator,https://evitp.org/georgia/listing/the-state-group-industrial-usa-limited,evitp.org,2026-08-31
33.899245,-84.126449,georgia,"Trublu Service, LLC","4370 Lawrenceville Hwy, Lilburn, GA, 30047-1428, USA",4043721916,estimates28@trubluservicesga.com,https://trubluservicesga.com/,Neville Reid,https://evitp.org/georgia/listing/trublu-service-llc,evitp.org,2026-08-31
34.102291,-84.237968,georgia,"Unity Works Solutions, LLC","4080 McGinnis Ferry Road, Bldg 500, Suite 501, Alpharetta, GA, 30005 USA",2057323766,andrew.honeycutt@unityws.com,https://unityworkslighting.com/,Andrew Honeycutt,https://evitp.org/georgia/listing/unity-works-solutions-llc,evitp.org,2026-08-31
32.157435,-82.907123,georgia,"Unity Works Solutions, LLC","Georgia, USA",2057323766,andrew.honeycutt@unityws.com,https://unityworkslighting.com/,Andrew Honeycutt,https://evitp.org/georgia/listing/unity-works-solutions-llc-1,evitp.org,2026-08-31
34.257038,-85.164673,georgia,White Electrical Construction Company,"Rome, GA, USA",4233268536,rzink@white-electrical.com,http://www.white-electrical.com/,Rod Zink,https://evitp.org/georgia/listing/white-electrical-construction-company-1,evitp.org,2026-08-31
31.149953,-81.491489,georgia,White Electrical Construction Company,"Brunswick, GA, USA",4233268536,rzink@white-electrical.com,http://www.white-electrical.com/,Rod Zink,https://evitp.org/georgia/listing/white-electrical-construction-company-2,evitp.org,2026-08-31
32.080899,-81.091203,georgia,White Electrical Construction Company,"Savannah, GA, USA",4233268536,rzink@white-electrical.com,http://www.white-electrical.com/,Rod Zink,https://evitp.org/georgia/listing/white-electrical-construction-company-3,evitp.org,2026-08-31
33.894165,-84.456072,georgia,"White Electrical Construction, Company","400 Interstate North Parkway, Suite 750,  Atlanta, GA, 30339, USA",4233268536,rzink@white-electrical.com,http://www.white-electrical.com/,Rod Zink,https://evitp.org/georgia/listing/white-electrical-construction-company,evitp.org,2026-08-31
30.827408,-81.654647,georgia,"Wire Biter Electric Pros, LLC","153 Christina Ln, Kingsland, GA, 31548, USA",9126749064,wirebiterelectrical@gmail.com,https://www.wirebiterelectrical.com/,"Ryan Donahue              
             
                             
         
     
 
     
     
         
             
                  Redo search when map moved 
             
              
         
     
 
 
 
 
     
         Showing 49 results 
     
  
 
 											 

									 
					 
			 
   
    

	 
		 

			 
	 
		
		 
			 

				
 
			 
			 			  
	   


 
 

 
	   


The Electric Vehicle Infrastructure Training Program (EVITP) provides training and certification for electricians installing electric vehicle supply equipment (EVSE).  
		 		 
			 
					 
			 
			 			  
		 		 
			 
			  Contact Info 			  
	 
		 
			  		 
	 
	  Canada: www.NETCO.org 
 

 
	 
		 
			  		 
	 
	  United States:  EVITP, 811 N. Main Street, Suite 202,                     Royal Oak, MI  48067
 
 

 
	 
		 
			  		 
	 
	   info@evitp.org 
  
		 		 
	 			 
		 
		 
 


 
			 
			 

			
			 

			 
	 
		 Copyright © 2026 EVITP - ALL RIGHTS RESERVED -  TERMS OF USE  	 
	 
			 
 
			 

				 
		 
	 
		 
	 

   
   
 
{""prefetch"":[{""source"":""document"",""where"":{""and"":[{""href_matches"":""/*""},{""not"":{""href_matches"":[""/wp-*.php"",""/wp-admin/*"",""/wp-content/uploads/*"",""/wp-content/*"",""/wp-content/plugins/*"",""/wp-content/themes/siennawp/*"",""/*\\?(.+)""]}},{""not"":{""selector_matches"":""a[rel~=\""nofollow\""]""}},{""not"":{""selector_matches"":"".no-prefetch, .no-prefetch a""}}]},""eagerness"":""conservative""}]}
 
		  
		 
jQuery(document).ready(function($) {
SABAI.init($(""#sabai-content""));
});
   
  
  
  
  
  
  
 
wp.i18n.setLocaleData( { 'text direction\u0004ltr': [ 'ltr' ] } );
//# sourceURL=wp-i18n-js-after
 
  
 
var wpcf7 = {
    ""api"": {
        ""root"": ""https:\/\/evitp.org\/wp-json\/"",
        ""namespace"": ""contact-form-7\/v1""
    }
};
//# sourceURL=contact-form-7-js-before
 
  
 
var cf7appsHoneypotRefill = {""forceRefillOnInit"":""""};
//# sourceURL=cf7apps-honeypot-refill-js-extra
 
  
  
  
 
var mejsL10n = {""language"":""en"",""strings"":{""mejs.download-file"":""Download File"",""mejs.install-flash"":""You are using a browser that does not have Flash player enabled or installed. Please turn on your Flash player plugin or download the latest version from https://get.adobe.com/flashplayer/"",""mejs.fullscreen"":""Fullscreen"",""mejs.play"":""Play"",""mejs.pause"":""Pause"",""mejs.time-slider"":""Time Slider"",""mejs.time-help-text"":""Use Left/Right Arrow keys to advance one second, Up/Down arrows to advance ten seconds."",""mejs.live-broadcast"":""Live Broadcast"",""mejs.volume-help-text"":""Use Up/Down Arrow keys to increase or decrease volume."",""mejs.unmute"":""Unmute"",""mejs.mute"":""Mute"",""mejs.volume-slider"":""Volume Slider"",""mejs.video-player"":""Video Player"",""mejs.audio-player"":""Audio Player"",""mejs.captions-subtitles"":""Captions/Subtitles"",""mejs.captions-chapters"":""Chapters"",""mejs.none"":""None"",""mejs.afrikaans"":""Afrikaans"",""mejs.albanian"":""Albanian"",""mejs.arabic"":""Arabic"",""mejs.belarusian"":""Belarusian"",""mejs.bulgarian"":""Bulgarian"",""mejs.catalan"":""Catalan"",""mejs.chinese"":""Chinese"",""mejs.chinese-simplified"":""Chinese (Simplified)"",""mejs.chinese-traditional"":""Chinese (Traditional)"",""mejs.croatian"":""Croatian"",""mejs.czech"":""Czech"",""mejs.danish"":""Danish"",""mejs.dutch"":""Dutch"",""mejs.english"":""English"",""mejs.estonian"":""Estonian"",""mejs.filipino"":""Filipino"",""mejs.finnish"":""Finnish"",""mejs.french"":""French"",""mejs.galician"":""Galician"",""mejs.german"":""German"",""mejs.greek"":""Greek"",""mejs.haitian-creole"":""Haitian Creole"",""mejs.hebrew"":""Hebrew"",""mejs.hindi"":""Hindi"",""mejs.hungarian"":""Hungarian"",""mejs.icelandic"":""Icelandic"",""mejs.indonesian"":""Indonesian"",""mejs.irish"":""Irish"",""mejs.italian"":""Italian"",""mejs.japanese"":""Japanese"",""mejs.korean"":""Korean"",""mejs.latvian"":""Latvian"",""mejs.lithuanian"":""Lithuanian"",""mejs.macedonian"":""Macedonian"",""mejs.malay"":""Malay"",""mejs.maltese"":""Maltese"",""mejs.norwegian"":""Norwegian"",""mejs.persian"":""Persian"",""mejs.polish"":""Polish"",""mejs.portuguese"":""Portuguese"",""mejs.romanian"":""Romanian"",""mejs.russian"":""Russian"",""mejs.serbian"":""Serbian"",""mejs.slovak"":""Slovak"",""mejs.slovenian"":""Slovenian"",""mejs.spanish"":""Spanish"",""mejs.swahili"":""Swahili"",""mejs.swedish"":""Swedish"",""mejs.tagalog"":""Tagalog"",""mejs.thai"":""Thai"",""mejs.turkish"":""Turkish"",""mejs.ukrainian"":""Ukrainian"",""mejs.vietnamese"":""Vietnamese"",""mejs.welsh"":""Welsh"",""mejs.yiddish"":""Yiddish""}};
//# sourceURL=mediaelement-core-js-before
 
  
  
 
var _wpmejsSettings = {""pluginPath"":""/wp-includes/js/mediaelement/"",""classPrefix"":""mejs-"",""stretching"":""responsive"",""audioShortcodeLibrary"":""mediaelement"",""videoShortcodeLibrary"":""mediaelement""};
//# sourceURL=mediaelement-js-extra
 
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
 
var mkdfGlobalVars = {""vars"":{""mkdfAddForAdminBar"":0,""mkdfElementAppearAmount"":-150,""mkdfFinishedMessage"":""No more posts"",""mkdfMessage"":""Loading new posts..."",""mkdfTopBarHeight"":42,""mkdfStickyHeaderHeight"":0,""mkdfStickyHeaderTransparencyHeight"":60,""mkdfLogoAreaHeight"":0,""mkdfMenuAreaHeight"":131,""mkdfMobileHeaderHeight"":100}};
var mkdfPerPageVars = {""vars"":{""mkdfStickyScrollAmount"":450,""mkdfStickyScrollAmountFullScreen"":false,""mkdfHeaderTransparencyHeight"":0}};
//# sourceURL=sienna-mikado-modules-js-extra
 
  
  
  
 
var mkdfLike = {""ajaxurl"":""https://evitp.org/wp-admin/admin-ajax.php""};
//# sourceURL=sienna-mikado-like-js-extra
 
  
 
var GEM = {""thankyou"":""Thank you for signing up!"",""thankyou_suppressed"":""Thank you for signing up! Please check your email to confirm your subscription."",""oops"":""Oops! There was a problem. Please try again."",""email"":""Please enter a valid email address."",""required"":""%s is a required field.""};
//# sourceURL=gem-main-js-extra
 
  
  
  
 
var wpcf7_recaptcha = {
    ""sitekey"": ""6LdAGgcgAAAAALmBeuQZgYH6HTEI3KlPBF86-YxA"",
    ""actions"": {
        ""homepage"": ""homepage"",
        ""contactform"": ""contactform""
    }
};
//# sourceURL=wpcf7-recaptcha-js-before
 
  
 
{""baseUrl"":""https://s.w.org/images/core/emoji/17.0.2/72x72/"",""ext"":"".png"",""svgUrl"":""https://s.w.org/images/core/emoji/17.0.2/svg/"",""svgExt"":"".svg"",""source"":{""concatemoji"":""https://evitp.org/wp-includes/js/wp-emoji-release.min.js?ver=7.0.4""}}
 
 
/*! This file is auto-generated */
var e=""script#wp-emoji-settings"",t=document.querySelector(e);if(!(t instanceof HTMLScriptElement))throw new Error(""Element missing: ""+e);const r=JSON.parse(t.text),s=(window._wpemojiSettings=r,""wpEmojiSettingsSupports""),o=[""flag"",""emoji""];function i(e){try{var t={supportTests:e,timestamp:(new Date).valueOf()};sessionStorage.setItem(s,JSON.stringify(t))}catch(e){}}function c(e,t,n){e.clearRect(0,0,e.canvas.width,e.canvas.height),e.fillText(t,0,0);t=new Uint32Array(e.getImageData(0,0,e.canvas.width,e.canvas.height).data);e.clearRect(0,0,e.canvas.width,e.canvas.height),e.fillText(n,0,0);const r=new Uint32Array(e.getImageData(0,0,e.canvas.width,e.canvas.height).data);return t.every((e,t)=>e===r[t])}function p(e,t){e.clearRect(0,0,e.canvas.width,e.canvas.height),e.fillText(t,0,0);var n=e.getImageData(16,16,1,1);for(let e=0;e {o[e]=t(s,e,n,r)}),o}function a(e){var t=document.createElement(""script"");t.src=e,t.defer=!0,document.head.appendChild(t)}r.supports={everything:!0,everythingExceptFlag:!0},new Promise(t=>{let n=function(){try{var e=JSON.parse(sessionStorage.getItem(s));if(""object""==typeof e&&""number""==typeof e.timestamp&&(new Date).valueOf() {i(n=e.data),a.terminate(),t(n)})}catch(e){}i(n=f(o,u,c,p))}t(n)}).then(e=>{for(const n in e)r.supports[n]=e[n],r.supports.everything=r.supports.everything&&r.supports[n],""flag""!==n&&(r.supports.everythingExceptFlag=r.supports.everythingExceptFlag&&r.supports[n]);var t;r.supports.everythingExceptFlag=r.supports.everythingExceptFlag&&!r.supports.flag,r.supports.everything||((t=r.source||{}).concatemoji?a(t.concatemoji):t.wpemoji&&t.twemoji&&(a(t.twemoji),a(t.wpemoji)))});
//# sourceURL=https://evitp.org/wp-includes/js/wp-emoji-loader.min.js
 
 			  
			 
				/* @v3-js:start */
					let c4wp_onloadCallback = function() {
						for ( var i = 0; i   {
						if ( typeof jQuery !== 'undefined' && jQuery( 'input[id*=""c4wp-wc-checkout""]' ).length ) {
							var element = document.createElement('div');
							var html = '     ';
							element.innerHTML = html;
							jQuery( '[class*=""c4wp-wc-checkout""]' ).append( element );
							jQuery( '[class*=""c4wp-wc-checkout""]' ).find('*').off();
							c4wp_onloadCallback();
						}
					});
				/* @v3-js:end */",https://evitp.org/georgia/listing/wire-biter-electric-pros-llc,evitp.org,2026-08-31
19.898682,-155.665857,hawaii,Brytemove Energy,"Hawaii, USA",7142379200,jkrajniak@brytemove.com,https://www.brytemove.com/,David Krajniak,https://evitp.org/hawaii/listing/brytemove-energy,evitp.org,2026-08-31
21.341856,-157.892468,hawaii,"Wasa Electrical Services, Inc.","1023 Kikowaena Place, Honolulu, HI, 968419, USA",8088392741,jmcguire@wasahawaii.com,https://wasahawaii.com/,John McGuire,https://evitp.org/hawaii/listing/wasa-electrical-services-inc,evitp.org,2026-08-31
21.495962,-158.029775,hawaii,"S & S Taylan Electric, Inc.","P.O. Box 860459, Wahiawa, HI 96786, USA",8086768611,sosimo@sstaylan.com,,Sosimo D. Taylan,https://evitp.org/hawaii/listing/s-s-taylan-electric-inc,evitp.org,2026-08-31
21.332197,-157.881686,hawaii,"RMH Electric Co., Inc.","727 Bannister Street, Honolulu, HI 96819, USA",8088485130,rhmelectric@hawaii.rr.com,,Gaylen Aoki,https://evitp.org/hawaii/listing/rmh-electric-co-inc,evitp.org,2026-08-31
21.318804,-158.089531,hawaii,"Rambaud Electric, LLC","2118 Lauwiliwili Street, Kapolei, HI, 96707, USA",8083715164,joven@rambaudelectric.com,,Joven S. Rambaud,https://evitp.org/hawaii/listing/rambaud-electric-llc,evitp.org,2026-08-31
21.342552,-157.866674,hawaii,"Progressive Elec Co., Inc.","1722 Akahi Street, Honolulu, HI, 96819, USA",8088451560,progressivejeff@icloud.com,,Jeff Tanaka,https://evitp.org/hawaii/listing/progressive-elec-co-inc,evitp.org,2026-08-31
21.309885,-157.85814,hawaii,"A-1 A-Lectrician, Inc.","P.O. Box 30412, Honolulu, HI. 96820, USA",8088392771,ashley@a-1-a.com,,Gary Omori,https://evitp.org/hawaii/listing/a-1-a-lectrician-inc,evitp.org,2026-08-31
20.851808,-156.489138,hawaii,"Lite Electric, Inc.","275 Manea Place, Wailuku, HI, USA",8082447975,liteelectricinc@gmail.com,,Tammy Ventura,https://evitp.org/hawaii/listing/lite-electric-inc,evitp.org,2026-08-31
21.304427,-157.79981,hawaii,"Howard T. Hakikawa Contr., Inc.","1612 Quincy Place, Honolulu, HI 96816, USA",8085518541,whakikawa@yahoo.com,,Ward Hakikawa,https://evitp.org/hawaii/listing/howard-t-hakikawa-contr-inc,evitp.org,2026-08-31
21.394583,-157.743368,hawaii,"HMS Construction, Inc.","PO Box 1086, Kailua, HI 96734, USA",8088534670,travis@hmsconco.com,https://hmsconco.com/,,https://evitp.org/hawaii/listing/hms-construction-inc,evitp.org,2026-08-31
21.421363,-158.006321,hawaii,"Grantco Pacific, Inc.","94-547 Ukee Place suite 211, Waipahu, HI, 96797, USA",8084540999,derik@grantcopacific.com,,Derik G. Takai,https://evitp.org/hawaii/listing/grantco-pacific-inc,evitp.org,2026-08-31
21.295437,-157.828137,hawaii,"Fairway Electric Co., LLC","2074 Young Street, Honolulu, HI, 96826, USA",8089415356,raymondshige@yahoo.com,,Raymond Shigeta,https://evitp.org/hawaii/listing/fairway-electric-co-llc,evitp.org,2026-08-31
21.451331,-158.015281,hawaii,Electrical Control Innovations,"P.O. Box 894080, Mililani, HI. 96789, USA",8084786724,benjie@ecihawaii.net,,Benjamin Gamboa,https://evitp.org/hawaii/listing/electrical-control-innovations,evitp.org,2026-08-31
19.702853,-155.062079,hawaii,"DWE, Inc.","15 Kukila Street, Hilo, HI, 96720, USA",8089611117,wtoyama@dwehawaii.com,https://dwehawaii.com/,Wayne Toyama,https://evitp.org/hawaii/listing/dme-inc,evitp.org,2026-08-31
21.467809,-158.011864,hawaii,"DM Electric, Inc.","95-318 Waioni Street, Mililani, HI 96789, USA",8086838414,danmaekawa@gmail.com,,Dan Maekawa,https://evitp.org/hawaii/listing/dm-electric-inc,evitp.org,2026-08-31
21.32265,-157.802028,hawaii,"A3 Electric, LLC","3428 Pawaina Street, Honolulu, HI, 96822, USA",8083933709,,,Sam Navarro,https://evitp.org/hawaii/listing/a3-electric-llc,evitp.org,2026-08-31
21.397689,-157.878924,hawaii,Miller Electric Company,"Hawaii, USA",9048324423,mhall@mecojax.com,https://www.mecojax.com/,Mike Hall,https://evitp.org/hawaii/listing/miller-electric-company,evitp.org,2026-08-31
19.960028,-155.588275,hawaii,New River Electrical Corporation,"Hawaii, USA",5405267501,ahartsfield@nrec.net,https://www.newriverelectrical.com/,,https://evitp.org/hawaii/listing/new-river-electrical-corporation,evitp.org,2026-08-31
19.709823,-155.063563,hawaii,"808 Electric & Telecom, LLC.","809 Leilani St, Hilo, HI, 96720, USA",80896674841,dougoki@808electric.com,https://www.808electric.com/,Douglas Oki,https://evitp.org/hawaii/listing/808-electric-telecom-llc,evitp.org,2026-08-31
21.981111,-159.371111,hawaii,"Ron's Electric, Inc.","P.O. Box 311, Lihue, HI. 96766, USA",8082454611,ronsrandy@gmail.com,,,https://evitp.org/hawaii/listing/rons-electric-inc,evitp.org,2026-08-31
21.333195,-157.898383,hawaii,"Electricians, Inc.","2688 Waiwai Loop, Honolulu, HI, 96819, USA",8086953945,rkinningham@electricansinc.com,http://electriciansinc.com/,Racquel Kinningham,https://evitp.org/hawaii/listing/electricians-inc,evitp.org,2026-08-31
21.374578,-158.021382,hawaii,"Elite Electrical Services, LLC","94-135 Leoole Street, Waipahu, HI, 96797, USA",8083760326,doshita@ees-hi.com,https://ees-hi.com/,Derek Oshita,https://evitp.org/hawaii/listing/elite-electrical-services-llc,evitp.org,2026-08-31
19.699857,-155.066993,hawaii,"American Electric Co., LLC.","221 Makaala Street, Hilo, HI, 96720, USA",8087690999,dmoakley@americanelectric.com,https://www.americanelectric.com/,David Moakley,https://evitp.org/hawaii/listing/american-electric-co-llc-2,evitp.org,2026-08-31
21.957078,-159.391628,hawaii,"American Electric Co., LLC","1865 Haleukana Street #A, Lihue, HI, 96766, USA",8082453727,dmoakley@americanelectric.com,https://www.americanelectric.com/,David Moakley,https://evitp.org/hawaii/listing/american-electric-co-llc-1,evitp.org,2026-08-31
20.85024,-156.48858,hawaii,"American Electric Co., LLC.","360 East Uahi Way, Wailuku, HI, 96793, USA",8089860818,dmoakley@americanelectric.com,https://www.americanelectric.com/,David Moakley,https://evitp.org/hawaii/listing/american-electric-co-llc,evitp.org,2026-08-31
21.482339,-158.011473,hawaii,"American Electric Co., LLC.","799 Kahelu Avenue, Mililani, HI, 96789, USA",8082206891,dmoakley@americanelectric.com,https://www.americanelectric.com/,Davit Moakley,https://evitp.org/hawaii/listing/american-electric-co-inc,evitp.org,2026-08-31
21.42488,-157.998217,hawaii,"M. Watanabe Electrical Contractor, Inc.","94-334 Ukeʻe Street, Waipahu, HI 96797, USA",8086716751,kelsey@mwehawaii.com,https://mwehawaii.com/,Kelsey Fukumae,https://evitp.org/hawaii/listing/m-watanabe-electrical-contractor-inc,evitp.org,2026-08-31
21.3723,-157.902016,hawaii,"MK Electric, LLC","99-1392 Koaha Place, Aiea, HI, 96701, USA",8084872977,amy@mkelectricllc.com,https://www.mkelectrichawaii.com/,,https://evitp.org/hawaii/listing/mk-electric-llc,evitp.org,2026-08-31
21.320251,-157.872534,hawaii,"AA Electric, Ltd.","500 Alakawa Street, Honolulu, HI, , 96817USA",8088414131,aaelec-hawaii@yahoo.com,http://aaelectrichawaii.com/,Michael Tanaka,https://evitp.org/hawaii/listing/aa-electric-ltd,evitp.org,2026-08-31
